BLFS	Healthcare	Medical Instruments & Supplies
SHELL.NV	Energy	Oil & Gas Integrated
BLMN	Consumer Cyclical	Restaurants
BMRC	Financial Services	Banks - Regional
BSP	Technology	Software - Application
BTDR	Technology	Software - Application
BNTX	Healthcare	Biotechnology
BRKR	Healthcare	Medical Devices
BPOP	Financial Services	Banks - Regional
BLZE	Technology	Software - Infrastructure
BULL	Technology	Software - Application
BYND	Consumer Defensive	Packaged Foods
BWB	Financial Services	Banks - Regional
ACKB.BR	Industrials	Engineering & Construction
ATEB.BR	Real Estate	Real Estate - Development
ABI.BR	Consumer Defensive	Beverages - Brewers
BANQ.BR	Technology	Software - Application
AGS.BR	Financial Services	Insurance - Diversified
BIOS.BR	Healthcare	Biotechnology
ELI.BR	Utilities	Utilities - Regulated Electric
CFEB.BR	Industrials	Engineering & Construction
IBAB.BR	Healthcare	Medical Devices
FLUX.BR	Energy	Oil & Gas Midstream
DIE.BR	Consumer Cyclical	Auto & Truck Dealerships
CPINV.BR	Real Estate	REIT - Healthcare Facilities
HOMI.BR	Real Estate	REIT - Residential
BREB.BR	Financial Services	Asset Management
NYXH.BR	Healthcare	Medical Devices
MELE.BR	Technology	Semiconductors
KBCA.BR	Financial Services	Asset Management
RET.BR	Real Estate	REIT - Retail
ONWD.BR	Healthcare	Biotechnology
QFG.BR	Financial Services	Asset Management
INCLU.BR	Real Estate	Real Estate Services
SIP.BR	Consumer Defensive	Farm Products
SYENS.BR	Basic Materials	Chemicals
WHATS.BR	Consumer Defensive	Packaged Foods
TINC.BR	Financial Services	Asset Management
UCB.BR	Healthcare	Biotechnology
CAI	Healthcare	Biotechnology
WDP.BR	Real Estate	REIT - Industrial
CAC	Financial Services	Banks - Regional
VASTB.BR	Real Estate	REIT - Retail
CAMT	Technology	Semiconductor Equipment & Materials
CASY	Consumer Cyclical	Specialty Retail
CART	Consumer Cyclical	Internet Retail
CBRS	Technology	Semiconductors
CAR	Industrials	Rental & Leasing Services
CCAP	Financial Services	Asset Management
CCOI	Communication Services	Telecom Services
CDNA	Healthcare	Diagnostics & Research
CEG	Utilities	Utilities - Independent Power Producers
CDXS	Healthcare	Biotechnology
CCC.US	Technology	Software - Application
CENX	Basic Materials	Aluminum
CEVA	Technology	Semiconductors
CGBD	Financial Services	Asset Management
CGNT	Technology	Software - Infrastructure
CHA	Consumer Cyclical	Restaurants
CHEF	Consumer Defensive	Food Distribution
CHRS	Healthcare	Biotechnology
CLBT	Technology	Software - Infrastructure
CHYM	Technology	Software - Application
CLNE	Energy	Oil & Gas Refining & Marketing
CLLS	Healthcare	Biotechnology
CINF	Financial Services	Insurance - Property & Casualty
CLSK	Financial Services	Capital Markets
CME	Financial Services	Financial Data & Stock Exchanges
COAG	Healthcare	Biotechnology
CMPX	Healthcare	Biotechnology
COIN	Financial Services	Financial Data & Stock Exchanges
CODX	Healthcare	Medical Devices
CNOB	Financial Services	Banks - Regional
COLM	Consumer Cyclical	Apparel Manufacturing
CORZ	Technology	Software - Infrastructure
CPRT	Industrials	Specialty Business Services
CRDO	Technology	Semiconductors
CRBU	Healthcare	Biotechnology
CRNX	Healthcare	Biotechnology
CRML	Basic Materials	Other Industrial Metals & Mining
CRSP	Healthcare	Biotechnology
CSTL	Healthcare	Diagnostics & Research
CRUS	Technology	Semiconductors
CSCO	Technology	Communication Equipment
CTAS	Industrials	Specialty Business Services
CVBF	Financial Services	Banks - Regional
CXAI	Technology	Software - Application
CVLT	Technology	Software - Application
CTMX	Healthcare	Biotechnology
CYTK	Healthcare	Biotechnology
BIOPOR.CO	Healthcare	Diagnostics & Research
AMBUB.CO	Healthcare	Medical Devices
CBRAIN.CO	Technology	Software - Application
EMBLA.CO	Healthcare	Medical Devices
COLUM.CO	Technology	Information Technology Services
DJUR.CO	Financial Services	Banks - Regional
DANSKE.CO	Financial Services	Banks - Regional
ALKB.CO	Healthcare	Biotechnology
GUBRA.CO	Healthcare	Biotechnology
GMAB.CO	Healthcare	Biotechnology
ISS.CO	Industrials	Specialty Business Services
KBHL.CO	Industrials	Airports & Air Services
HH.CO	Basic Materials	Building Materials
FLUGb.CO	Basic Materials	Specialty Chemicals
LOLB.CO	Financial Services	Banks - Regional
MATAS.CO	Consumer Cyclical	Specialty Retail
NETC.CO	Technology	Information Technology Services
NORTHM.CO	Communication Services	Publishing
PARKEN.CO	Communication Services	Entertainment
RTX.CO	Technology	Communication Equipment
RBREW.CO	Consumer Defensive	Beverages - Brewers
TRIFOR.CO	Technology	Information Technology Services
SKJE.CO	Financial Services	Banks - Regional
DBX	Technology	Software - Infrastructure
UIE.CO	Consumer Defensive	Farm Products
DDOG	Technology	Software - Application
DFLI	Industrials	Electrical Equipment & Parts
DAKT	Technology	Electronic Components
DLTR	Consumer Defensive	Discount Stores
DIOD	Technology	Semiconductors
DNLI	Healthcare	Biotechnology
DOCU	Technology	Software - Application
DORM	Consumer Cyclical	Auto Parts
DPZ	Consumer Cyclical	Restaurants
DRVN	Consumer Cyclical	Auto & Truck Dealerships
DGII	Technology	Communication Equipment
DYN	Healthcare	Biotechnology
DVLT	Technology	Software - Infrastructure
DSGX	Technology	Software - Application
ALANSARI.AE	Financial Services	Capital Markets
ARMX.AE	Industrials	Integrated Freight & Logistics
DEYAAR.AE	Real Estate	Real Estate - Development
EMIRATESNBD.AE	Financial Services	Banks - Regional
DU.AE	Communication Services	Telecom Services
SHUAA.AE	Financial Services	Asset Management
DIC.AE	Real Estate	Real Estate - Development
TABREED.AE	Utilities	Utilities - Regulated Water
ECPG	Financial Services	Credit Services
ELVN	Healthcare	Biotechnology
EBAY	Consumer Cyclical	Internet Retail
EFSC	Financial Services	Banks - Regional
ENTA	Healthcare	Biotechnology
ERAS	Healthcare	Biotechnology
EOSE	Industrials	Electrical Equipment & Parts
EHTH	Financial Services	Insurance Brokers
ENLT	Utilities	Utilities - Renewable
EXFY	Technology	Software - Application
EVGO	Consumer Cyclical	Specialty Retail
ESLT	Industrials	Aerospace & Defense
ETON	Healthcare	Drug Manufacturers - Specialty & Generic
EWTX	Healthcare	Biotechnology
FANG	Energy	Oil & Gas E&P
EYPT	Healthcare	Biotechnology
FBNC	Financial Services	Banks - Regional
EXPO	Industrials	Engineering & Construction
FELE	Industrials	Specialty Industrial Machinery
FIGR	Financial Services	Capital Markets
FISN	Industrials	Specialty Industrial Machinery
FFIV	Technology	Software - Infrastructure
FLEX	Technology	Electronic Components
FIVN	Technology	Software - Infrastructure
FCNCA	Financial Services	Banks - Regional
FLYW	Technology	Software - Infrastructure
FLNA	Healthcare	Biotechnology
FNKO	Consumer Cyclical	Leisure
FRMM	Technology	Software - Application
FRBT	Financial Services	Banks - Diversified
FSBW	Financial Services	Banks - Regional
FRSH	Technology	Software - Application
FSV	Real Estate	Real Estate Services
FWDI	Consumer Cyclical	Footwear & Accessories
FULC	Healthcare	Biotechnology
FOX.US	Communication Services	Entertainment
2INV.DE		
FWRD	Industrials	Integrated Freight & Logistics
1U1.DE	Communication Services	Telecom Services
4DS.DE	Energy	Oil & Gas Drilling
A6T.DE	Technology	Consumer Electronics
93M1.DE	Financial Services	Asset Management
AAG.DE	Industrials	Specialty Industrial Machinery
ABO.DE	Utilities	Utilities - Renewable
ADE.DE	Financial Services	Asset Management
ACT.DE	Basic Materials	Specialty Chemicals
ALI1.DE	Basic Materials	Other Industrial Metals & Mining
ADS.DE	Consumer Cyclical	Footwear & Accessories
AFX.DE	Healthcare	Medical Instruments & Supplies
AMI.DE	Technology	Information Technology Services
AIXA.DE	Technology	Semiconductor Equipment & Materials
AT1.DE	Real Estate	Real Estate Services
BAS.DE	Basic Materials	Chemicals
AZ2.DE	Industrials	Specialty Industrial Machinery
BFSA.DE	Industrials	Waste Management
BDT.DE	Consumer Cyclical	Auto Parts
BNN.DE	Basic Materials	Specialty Chemicals
BRNK.DE	Real Estate	Real Estate Services
AMZN.EUR	Consumer Cyclical	Internet Retail
BVB.DE	Communication Services	Entertainment
BYW.DE	Industrials	Conglomerates
C3R.DE	Technology	Computer Hardware
CBK.DE	Financial Services	Banks - Regional
CON.DE	Consumer Cyclical	Auto Parts
CFC.DE	Technology	Communication Equipment
CEA.DE	Industrials	Electrical Equipment & Parts
D6H0.DE	Technology	Information Technology Services
CWC.DE	Consumer Cyclical	Personal Services
DEF.DE	Real Estate	Real Estate Services
DKG.DE	Real Estate	REIT - Retail
DB1.DE	Financial Services	Financial Data & Stock Exchanges
DMRE.DE	Real Estate	Real Estate Services
DHER.DE	Consumer Cyclical	Internet Retail
DEZ.DE	Industrials	Specialty Industrial Machinery
DR0.DE	Energy	Oil & Gas E&P
EBO.DE	Financial Services	Banks - Regional
DTE.DE	Communication Services	Telecom Services
DWNI.DE	Real Estate	Real Estate Services
ED4.DE	Consumer Cyclical	Auto Parts
ELG.DE	Technology	Semiconductors
EIN.DE	Industrials	Tools & Accessories
EVD.DE	Communication Services	Entertainment
EXL.DE	Technology	Software - Infrastructure
EOAN.DE	Utilities	Utilities - Diversified
FEV.DE	Technology	Electronics & Computer Distribution
FRS.DE	Financial Services	Credit Services
G1A.DE	Industrials	Specialty Industrial Machinery
FME.DE	Healthcare	Medical Care Facilities
GFG.DE	Consumer Cyclical	Apparel Retail
GSC1.DE	Industrials	Specialty Industrial Machinery
GME.DE	Healthcare	Medical Devices
GYC.DE	Real Estate	Real Estate Services
HABA.DE	Real Estate	REIT - Diversified
HBH.DE	Consumer Cyclical	Home Improvement Retail
HLE.DE	Consumer Cyclical	Auto Parts
HGEA.DE	Consumer Cyclical	Auto Parts
HNL.DE	Industrials	Electrical Equipment & Parts
HTG.DE	Communication Services	Internet Content & Information
HEN.DE	Consumer Defensive	Household & Personal Products
HP3A.DE	Industrials	Tools & Accessories
INH.DE	Industrials	Conglomerates
KA8.DE	Communication Services	Broadcasting
IPOK.DE	Financial Services	Asset Management
ITN.DE	Communication Services	Entertainment
IXX.DE	Technology	Information Technology Services
JST.DE	Consumer Cyclical	Auto Parts
KSB3.DE	Industrials	Specialty Industrial Machinery
KTN.DE	Technology	Information Technology Services
LEG.DE	Real Estate	Real Estate Services
LHA.DE	Industrials	Airlines
KGX.DE	Industrials	Farm & Heavy Construction Machinery
LPK.DE	Industrials	Specialty Industrial Machinery
LUS1.DE	Financial Services	Capital Markets
M3B0.DE	Financial Services	Asset Management
MAK.DE	Healthcare	Medical Care Facilities
MLP.DE	Financial Services	Asset Management
MRX.DE	Consumer Cyclical	Specialty Retail
MBK.DE	Financial Services	Banks - Regional
MUV2.DE	Financial Services	Insurance - Reinsurance
MTX.DE	Industrials	Aerospace & Defense
MED.DE	Healthcare	Medical Care Facilities
MZX.DE	Basic Materials	Specialty Chemicals
MWB0.DE	Financial Services	Capital Markets
NP5.DE	Healthcare	Biotechnology
NDA.DE	Industrials	Metal Fabrication
NF4.DE	Financial Services	Financial Conglomerates
NBG6.DE	Financial Services	Insurance - Diversified
O5G.DE	Real Estate	Real Estate Services
OHB.DE	Industrials	Aerospace & Defense
PSAN.DE	Technology	Software - Application
NVDA.EUR	Technology	Semiconductors
P911.DE	Consumer Cyclical	Auto Manufacturers
PCZ.DE	Financial Services	Banks - Diversified
PGN.DE	Consumer Cyclical	Auto Parts
PUM.DE	Consumer Cyclical	Footwear & Accessories
PZS.DE	Financial Services	Asset Management
RSL2.DE	Industrials	Specialty Industrial Machinery
QIA.DE	Healthcare	Diagnostics & Research
RY4C.DE	Industrials	Airlines
RAA.DE	Industrials	Specialty Industrial Machinery
RHK.DE	Healthcare	Medical Care Facilities
S92.DE	Technology	Solar
SF3.DE	Consumer Cyclical	Auto Parts
SBX.DE	Healthcare	Drug Manufacturers - Specialty & Generic
SAX.DE	Communication Services	Advertising Agencies
SLYG.DE	Industrials	Conglomerates
SHA0.DE	Consumer Cyclical	Auto Parts
SIS.DE	Technology	Semiconductor Equipment & Materials
SJJ.DE	Technology	Software - Application
SNG.DE	Industrials	Specialty Industrial Machinery
SWA.DE	Consumer Defensive	Beverages - Wineries & Distilleries
T3T1.DE	Technology	Information Technology Services
SYZ.DE	Communication Services	Advertising Agencies
STO3.DE	Industrials	Building Products & Equipment
SRT.DE	Healthcare	Medical Instruments & Supplies
TEG.DE	Real Estate	Real Estate - Diversified
TIMA.DE	Consumer Cyclical	Gambling
TNIE.DE	Consumer Cyclical	Leisure
ULC.DE	Consumer Cyclical	Leisure
UN9.DE	Financial Services	Insurance - Diversified
VBK.DE	Basic Materials	Specialty Chemicals
VH2.DE	Industrials	Engineering & Construction
TTR1.DE	Industrials	Specialty Industrial Machinery
TSLA.EUR	Consumer Cyclical	Auto Manufacturers
VNA.DE	Real Estate	Real Estate Services
WAH.DE	Industrials	Pollution & Treatment Controls
VOW.DE	Consumer Cyclical	Auto Manufacturers
VXT.DE	Communication Services	Entertainment
WIG1.DE	Communication Services	Entertainment
WEW.DE	Consumer Cyclical	Furnishings, Fixtures & Appliances
YSN.DE	Technology	Software - Infrastructure
XD4.DE	Industrials	Engineering & Construction
GEN	Technology	Software - Infrastructure
GBDC	Financial Services	Asset Management
GABC	Financial Services	Banks - Regional
GDYN	Technology	Information Technology Services
GEOS	Energy	Oil & Gas Equipment & Services
GFS	Technology	Semiconductors
GDHG	Consumer Cyclical	Leisure
GH	Healthcare	Diagnostics & Research
GLBE	Consumer Cyclical	Internet Retail
GLIBK	Communication Services	Telecom Services
GILD	Healthcare	Drug Manufacturers - General
GLXY	Financial Services	Capital Markets
GOOD	Real Estate	REIT - Diversified
GOSS	Healthcare	Biotechnology
GLPI	Real Estate	REIT - Specialty
GNTX	Consumer Cyclical	Auto Parts
GRPN	Communication Services	Internet Content & Information
GRAL	Healthcare	Diagnostics & Research
GSM	Basic Materials	Other Industrial Metals & Mining
GRVY	Communication Services	Electronic Gaming & Multimedia
HAFC	Financial Services	Banks - Regional
GTM	Technology	Software - Application
GSBC	Financial Services	Banks - Regional
HAPN	Financial Services	Banks - Regional
HCKT	Technology	Information Technology Services
HBNC	Financial Services	Banks - Regional
HDSN	Basic Materials	Specialty Chemicals
HFWA	Financial Services	Banks - Regional
HLNE	Financial Services	Asset Management
HIVE	Financial Services	Capital Markets
HON	Industrials	Conglomerates
HPAI	Technology	Software - Infrastructure
HQY	Healthcare	Health Information Services
HOPE	Financial Services	Banks - Regional
HRTX	Healthcare	Biotechnology
HSIC	Healthcare	Medical Distribution
HSTM	Healthcare	Health Information Services
HNST	Consumer Defensive	Household & Personal Products
HUMA	Healthcare	Biotechnology
HTLD	Industrials	Trucking
HWC	Financial Services	Banks - Regional
ADMCM.HE	Technology	Software - Application
HYFM	Industrials	Farm & Heavy Construction Machinery
ANORA.HE	Consumer Defensive	Beverages - Wineries & Distilleries
ALBAV.HE	Financial Services	Banks - Regional
ENENTO.HE	Industrials	Consulting Services
DIGIA.HE	Technology	Information Technology Services
GPRE	Basic Materials	Chemicals
CAPMAN.HE	Financial Services	Asset Management
ATRAV.HE	Consumer Defensive	Packaged Foods
EVLI.HE	Financial Services	Asset Management
FSECURE.HE	Technology	Software - Infrastructure
GRK.HE	Industrials	Infrastructure Operations
ICP1V.HE	Technology	Electronic Components
KOSKI.HE	Basic Materials	Lumber & Wood Production
KESKOA.HE	Consumer Defensive	Grocery Stores
KCR.HE	Industrials	Farm & Heavy Construction Machinery
HIAB.HE	Industrials	Farm & Heavy Construction Machinery
LINDEX.HE	Consumer Cyclical	Apparel Retail
MUSTI.HE	Consumer Cyclical	Personal Services
MEKKO.HE	Consumer Cyclical	Apparel Manufacturing
OMASP.HE	Financial Services	Banks - Regional
SITOWS.HE	Industrials	Engineering & Construction
PON1V.HE	Industrials	Farm & Heavy Construction Machinery
SBI.HE	Consumer Cyclical	Lodging
NOKIA.HE	Technology	Communication Equipment
REMEDY.HE	Communication Services	Electronic Gaming & Multimedia
OUT1V.HE	Basic Materials	Steel
RAUTE.HE	Industrials	Specialty Industrial Machinery
TTALO.HE	Healthcare	Medical Care Facilities
TAALA.HE	Financial Services	Asset Management
UPM.HE	Basic Materials	Paper & Paper Products
VERK.HE	Consumer Cyclical	Internet Retail
YIT.HE	Industrials	Engineering & Construction
00006.HK	Utilities	Utilities - Independent Power Producers
00019.HK	Industrials	Conglomerates
00135.HK	Energy	Oil & Gas Refining & Marketing
00257.HK	Industrials	Waste Management
00322.HK	Consumer Defensive	Packaged Foods
00763.HK	Technology	Communication Equipment
00966.HK	Financial Services	Insurance - Life
01128.HK	Consumer Cyclical	Resorts & Casinos
01093.HK	Healthcare	Drug Manufacturers - General
01336.HK	Financial Services	Insurance - Life
02020.HK	Consumer Cyclical	Leisure
02313.HK	Consumer Cyclical	Textile Manufacturing
02386.HK	Industrials	Engineering & Construction
0390.HK	Industrials	Engineering & Construction
STERV.HE	Consumer Cyclical	Packaging & Containers
0434.HK	Communication Services	Electronic Gaming & Multimedia
06886.HK	Financial Services	Capital Markets
06862.HK	Consumer Cyclical	Restaurants
0753.HK	Industrials	Airlines
0902.HK	Utilities	Utilities - Independent Power Producers
0939.HK	Financial Services	Banks - Diversified
0992.HK	Technology	Computer Hardware
1024.HK	Communication Services	Internet Content & Information
1071.HK	Utilities	Utilities - Regulated Electric
1157.HK	Industrials	Farm & Heavy Construction Machinery
1099.HK	Healthcare	Medical Distribution
1186.HK	Industrials	Engineering & Construction
1209.HK	Real Estate	Real Estate Services
1308.HK	Industrials	Marine Shipping
1339.HK	Financial Services	Insurance - Property & Casualty
1378.HK	Basic Materials	Aluminum
1456.HK	Financial Services	Capital Markets
1530.HK	Healthcare	Biotechnology
1698.HK	Communication Services	Internet Content & Information
